date,numbers,fetched_at
23-07-2018 To 27-07-2018,"2,6,7,5,0,5,6,9,2,3,8,3,4,1,6,7,1,2,4,7,1,1,0,0,1,4,0,5,7,4,5,8,5,5,7,7,8,3,5,0",2026-09-18 18:18:59
30-07-2018 To 03-08-2018,"3,5,8,6,0,4,7,9,2,6,7,5,7,3,5,9,3,6,8,7,8,3,5,0,3,3,9,5,8,1,3,4,5,5,8,8,0,3,7,0",2026-09-18 18:18:59
06-08-2018 To 10-08-2018,"3,7,0,0,1,4,7,0,1,4,8,3,2,1,2,9,2,3,8,3,9,5,6,8,1,3,0,4,1,5,7,9",2026-09-18 18:18:59
13-08-2018 To 17-08-2018,"2,4,7,3,2,3,4,5,1,4,6,1,7,1,1,5,6,7,9,2,4,1,5,8,3,7,7,7,1,2,9,0",2026-09-18 18:18:59
20-08-2018 To 24-08-2018,"1,3,4,8,7,4,5,8,2,6,6,4,0,4,6,0,1,7,0,8,3,2,4,7,2,8,9,9,6,1,1,4,4,5,0,9,4,5,9,0",2026-09-18 18:18:59
27-08-2018 To 31-08-2018,"3,3,4,0,1,1,2,8,3,7,7,7,0,2,8,0,3,3,0,6,3,5,9,9",2026-09-18 18:18:59
03-09-2018 To 07-09-2018,"4,9,0,3,8,5,5,8,1,1,2,4,8,4,6,8,3,8,0,1,9,5,6,8,1,1,3,5,7,1,7,9,3,6,6,5,1,4,7,0",2026-09-18 18:18:59
10-09-2018 To 14-09-2018,"5,6,0,1,7,5,5,7,5,7,0,2,0,2,9,9,2,2,0,4,6,8,9,9,2,5,8,5,9,1,3,5,7,9,0,6,0,3,8,9",2026-09-18 18:18:59
17-09-2018 To 21-09-2018,"1,8,0,9,8,3,7,8,1,6,0,7,6,3,4,9,7,9,9,5,6,2,6,8,5,5,6,6,4,2,6,6,1,3,9,3,6,3,6,7",2026-09-18 18:18:59
24-09-2018 To 28-09-2018,"2,5,6,3,8,1,8,9,1,7,9,7,5,6,9,0,1,3,5,9,4,1,1,2,5,7,0,2,1,2,3,6,5,8,9,2,6,4,4,8",2026-09-18 18:18:59
01-10-2018 To 05-10-2018,"2,6,9,7,6,2,7,7,2,5,9,6,3,3,4,6,5,5,9,9,0,4,7,9,6,9,0,5,2,1,2,9,1,5,5,1,3,3,5,5",2026-09-18 18:18:59
08-10-2018 To 12-10-2018,"4,8,0,2,8,4,6,8,1,2,9,2,1,1,5,5,1,3,4,8,6,7,9,0,1,6,7,4,3,6,7,0,2,7,9,8,7,3,6,8",2026-09-18 18:18:59
15-10-2018 To 19-10-2018,"7,8,8,3,1,2,9,0,7,8,0,5,5,3,3,9,6,7,0,3,4,4,0,0,2,5,0,7,4,3,5,6,1,2,9,2,0,1,3,6",2026-09-18 18:18:59
22-10-2018 To 26-10-2018,"3,7,0,0,6,1,7,8,1,2,2,5,4,3,3,8,1,2,6,9,6,1,6,9,1,8,9,8,1,2,3,6,6,6,9,1,4,3,4,7",2026-09-18 18:18:59
29-10-2018 To 02-11-2018,"1,9,0,0,2,6,7,9,2,3,3,8,3,1,4,8,5,9,0,4,8,4,5,9,3,9,0,2,3,7,7,9,3,5,9,7,2,6,7,9",2026-09-18 18:18:59
12-11-2018 To 16-11-2018,"5,7,8,0,9,1,1,7,1,5,7,3,1,3,9,9,4,5,0,9,1,2,9,0,2,8,0,0,4,7,8,9,3,9,0,2,0,4,7,9",2026-09-18 18:18:59
19-11-2018 To 23-11-2018,"1,5,0,6,6,1,6,9,1,2,7,0,7,1,8,8,0,0,0,0,2,2,4,6,2,6,9,7,9,2,8,9,2,6,0,8,2,3,4,5",2026-09-18 18:18:59
26-11-2018 To 30-11-2018,"3,8,9,0,8,4,4,0,5,9,0,4,6,3,6,7,7,8,0,5,1,6,7,8,1,5,6,2,1,1,4,6,4,5,6,5,9,4,6,9",2026-09-18 18:18:59
03-12-2018 To 07-12-2018,"1,2,9,2,2,1,3,8,3,5,7,5,1,4,7,0,1,8,0,9,4,2,3,9,3,4,9,6,6,2,4,0,1,2,6,9,8,2,7,9",2026-09-18 18:18:59
10-12-2018 To 14-12-2018,"2,4,5,1,9,1,2,6,2,5,0,7,9,5,7,7,1,1,5,7,6,6,0,0,5,8,0,3,0,1,4,5,1,8,0,9,3,4,9,0",2026-09-18 18:18:59
17-12-2018 To 21-12-2018,"3,7,0,0,0,1,3,6,1,6,8,5,6,1,6,9,5,9,9,3,0,4,7,9,2,4,0,6,6,1,7,8,2,9,0,1,4,2,3,9",2026-09-18 18:18:59
24-12-2018 To 28-12-2018,"4,9,0,3,7,5,6,6,1,6,0,7,8,4,4,0,1,2,8,1,6,1,2,3,2,5,8,5,3,2,5,6",2026-09-18 18:18:59
31-12-2018 To 04-01-2019,"4,5,8,7,8,4,5,9,2,8,0,0,5,2,5,8,2,2,8,2,7,4,5,8,8,9,9,6,4,6,8,0,4,6,7,7,1,4,8,9",2026-09-18 18:18:59
07-01-2019 To 11-01-2019,"3,4,4,1,0,6,7,7,1,2,6,9,9,1,4,4,7,9,0,6,4,6,8,0,5,6,8,9,7,3,7,7,1,3,9,3,3,6,8,9",2026-09-18 18:18:59
14-01-2019 To 18-01-2019,"2,4,0,6,8,2,7,9,1,5,8,4,8,1,7,0,6,8,8,2,2,1,2,9,1,2,3,6,5,1,4,0,1,7,8,6,9,5,7,7",2026-09-18 18:18:59
21-01-2019 To 25-01-2019,"3,8,9,0,0,2,3,5,1,3,4,8,0,4,7,9,1,2,7,0,7,3,4,0,2,5,0,7,5,3,4,8",2026-09-18 18:18:59
28-01-2019 To 01-02-2019,"3,6,8,7,0,5,5,0,1,2,5,8,5,3,5,7,2,7,8,7,9,5,6,8,1,1,8,0,8,8,0,0,2,5,5,2,4,5,9,0",2026-09-18 18:18:59
04-02-2019 To 08-02-2019,"2,2,5,9,7,2,5,0,2,3,4,9,6,2,7,7,5,6,9,0,2,6,8,8,5,6,6,7,1,3,8,0,4,8,9,1,6,1,6,9",2026-09-18 18:18:59
11-02-2019 To 15-02-2019,"1,2,7,0,1,4,7,0,8,8,0,6,6,3,3,0,2,3,0,5,4,1,3,0,3,5,6,4,5,2,4,9,3,7,9,9,2,1,5,6",2026-09-18 18:18:59
18-02-2019 To 22-02-2019,"2,0,0,2,7,2,5,0,3,6,7,6,8,1,7,0,3,5,0,8,6,3,6,7,3,7,8,8,0,1,2,7,4,5,0,9,8,2,7,9",2026-09-18 18:18:59
25-02-2019 To 01-03-2019,"2,4,8,4,5,7,8,0,3,3,5,1,4,1,6,7,4,5,7,6,2,2,4,6,3,5,6,4,7,1,2,4,1,5,8,4,6,1,5,0",2026-09-18 18:18:59
04-03-2019 To 08-03-2019,"5,9,0,4,1,2,2,7,3,9,9,1,2,5,7,0,7,8,9,4,9,1,1,7,2,9,9,0,1,4,8,9,4,5,9,8,7,4,6,7",2026-09-18 18:18:59
11-03-2019 To 15-03-2019,"4,4,7,5,8,2,3,3,2,4,6,2,2,1,4,7,3,6,8,7,5,3,4,8,4,6,6,6,6,5,5,6,1,3,6,0,0,5,6,9",2026-09-18 18:18:59
18-03-2019 To 22-03-2019,"4,6,8,8,3,5,9,9,1,1,7,9,5,1,7,7,6,8,9,3,9,1,3,5,5,7,9,1,5,1,6,8",2026-09-18 18:18:59
25-03-2019 To 29-03-2019,"6,7,0,3,2,2,4,6,4,4,0,8,9,1,9,9,1,4,5,0,6,8,8,0,1,8,8,7,7,1,2,4,6,7,0,3,4,1,5,8",2026-09-18 18:18:59
01-04-2019 To 05-04-2019,"5,5,0,0,5,1,1,3,2,6,8,6,6,4,5,7,7,9,0,6,7,2,2,3,6,9,0,5,0,2,2,6,1,4,6,1,5,1,7,7",2026-09-18 18:18:59
08-04-2019 To 12-04-2019,"3,4,7,4,0,2,8,0,3,6,6,5,9,2,8,9,1,5,7,3,5,5,0,0,1,6,6,3,7,2,7,8,1,3,4,8,0,5,6,9",2026-09-18 18:18:59
15-04-2019 To 19-04-2019,"4,7,7,8,8,3,7,8,4,7,9,0,2,1,5,6,6,9,0,5,0,1,1,8,4,4,5,3,1,2,4,5,3,5,6,4,3,5,8,0",2026-09-18 18:18:59
22-04-2019 To 26-04-2019,"1,2,5,8,6,2,5,9,1,5,6,2,8,3,5,0,1,6,9,6,3,4,9,0,3,5,0,8,2,1,3,8,3,6,7,6,8,3,7,8",2026-09-18 18:18:59
29-04-2019 To 03-05-2019,"2,8,0,0,9,4,6,9,5,6,0,1,2,2,5,5,6,0,0,6,1,2,3,6,4,7,0,1,0,3,8,9,2,4,8,4,3,6,7,0",2026-09-18 18:18:59
06-05-2019 To 10-05-2019,"2,6,0,8,6,4,6,6,2,3,0,5,8,5,6,7,3,7,0,0,4,7,8,9,3,5,9,7,1,5,6,0,1,4,5,0,1,5,6,0",2026-09-18 18:18:59
13-05-2019 To 17-05-2019,"3,6,7,6,7,3,5,9,1,5,6,2,5,2,5,8,6,8,9,3,0,6,6,8,1,2,6,9,1,5,7,9,3,6,7,6,4,2,4,8",2026-09-18 18:18:59
20-05-2019 To 24-05-2019,"7,7,0,4,3,3,3,7,1,4,9,4,2,3,9,0,2,5,6,3,3,7,8,8,1,2,6,9,3,4,9,0,2,3,0,5,9,1,9,9",2026-09-18 18:18:59
27-05-2019 To 31-05-2019,"5,6,9,0,9,3,6,0,2,6,7,5,5,1,6,8,4,7,0,1,5,2,3,0,1,5,9,5,0,4,7,9,3,9,0,2,8,2,7,9",2026-09-18 18:18:59
03-06-2019 To 07-06-2019,"3,7,7,7,0,4,7,9,3,9,0,2,4,3,5,6,1,4,0,5,5,2,6,7,1,6,0,7,1,3,4,4,7,7,0,4,2,4,8,0",2026-09-18 18:18:59
10-06-2019 To 14-06-2019,"5,6,0,1,5,3,5,7,3,8,0,1,8,2,2,4,1,9,0,0,8,2,2,4,5,8,0,3,2,7,0,9,9,1,2,6",2026-09-18 18:18:59
17-06-2019 To 21-06-2019,"2,0,0,2,9,4,6,9,5,5,7,7,3,1,5,7,4,6,9,9,7,2,6,9,1,1,6,8,3,3,0,0,1,3,7,1,8,4,5,9",2026-09-18 18:18:59
15-07-2019 To 19-07-2019,"4,6,9,9,7,3,7,7,5,7,0,2,3,6,7,0,2,3,7,2,2,5,8,9,1,3,6,0,5,1,7,7,1,2,7,0,2,1,3,8",2026-09-18 18:18:59
22-07-2019 To 26-07-2019,"1,6,7,4,0,3,8,9,1,2,5,8,7,3,5,9,3,3,0,6,2,2,3,7,1,4,0,5,1,6,6,9,5,7,0,2,6,4,5,7",2026-09-18 18:18:59
29-07-2019 To 02-08-2019,"1,3,0,4,8,3,7,8,4,8,9,1,0,3,3,4,2,5,6,3,3,1,2,0,4,9,9,2,8,4,6,8,2,4,7,3,3,1,4,8",2026-09-18 18:18:59
05-08-2019 To 09-08-2019,"2,5,8,5,1,2,9,0,7,8,8,3,4,4,4,6,4,9,0,3,4,1,3,0,4,8,0,2,2,3,9,0,1,4,7,2,8,1,8,9",2026-09-18 18:18:59
12-08-2019 To 16-08-2019,"2,4,7,3,1,1,5,5,2,6,8,6,0,4,6,0,1,2,3,6,7,7,0,0,6,9,0,5,9,5,6,8",2026-09-18 18:18:59
19-08-2019 To 23-08-2019,"3,5,8,6,6,2,4,0,3,4,0,7,7,3,5,9,5,6,0,1,3,3,4,6,1,2,6,9,2,3,9,0,6,7,0,3,1,2,2,7",2026-09-18 18:18:59
26-08-2019 To 30-08-2019,"5,6,8,9,1,1,2,8,1,8,0,9,9,2,8,9,1,2,9,2,4,4,5,5,3,3,8,4,4,3,5,6,3,8,9,0,0,4,6,0",2026-09-18 18:18:59
02-09-2019 To 06-09-2019,"2,9,0,1,7,2,5,0,6,6,8,0,1,2,9,0,2,4,8,4,5,1,7,7,4,4,8,6,4,2,5,7",2026-09-18 18:18:59
09-09-2019 To 13-09-2019,"1,6,0,7,6,2,6,8,1,3,8,2,8,2,2,4,1,5,6,2,3,3,5,5,1,2,5,8,7,1,6,0,6,8,0,4,2,1,2,9",2026-09-18 18:18:59
16-09-2019 To 20-09-2019,"4,6,7,7,6,2,5,9,2,3,4,9,7,3,6,8,8,9,9,6,0,4,6,0,3,4,0,7,6,8,9,9,4,4,6,4,1,6,7,8",2026-09-18 18:18:59
23-09-2019 To 27-09-2019,"3,4,7,4,0,1,4,5,3,6,8,7,8,1,2,5,2,6,6,4,2,1,3,8,6,9,9,4,2,4,9,9,1,3,7,1,4,3,5,6",2026-09-18 18:18:59
30-09-2019 To 04-10-2019,"6,6,9,1,8,1,7,0,5,6,9,0,7,2,2,3,5,6,8,9,5,3,4,8,5,6,9,0,7,2,7,8,6,0,0,6,4,2,6,6",2026-09-18 18:18:59
07-10-2019 To 11-10-2019,"7,9,0,6,9,3,7,9,6,7,9,2,4,3,5,6,1,4,6,1,9,6,6,7,1,2,8,1,9,1,3,5,6,8,9,3,0,5,6,9",2026-09-18 18:18:59
14-10-2019 To 18-10-2019,"1,2,8,1,6,7,9,0,3,0,0,3,6,3,4,9,1,4,5,0,5,2,3,0,6,7,8,1,1,1,4,6,4,8,9,1,5,1,6,8",2026-09-18 18:18:59
21-10-2019 To 25-10-2019,"5,6,9,0,1,1,0,0,3,5,6,4,9,3,6,0,6,8,0,4,3,7,8,8,1,7,0,8,3,2,4,7",2026-09-18 18:18:59
04-11-2019 To 08-11-2019,"1,8,0,9,2,1,4,7,2,3,3,8,3,6,8,9,5,7,7,9,3,3,3,7,7,8,9,4,3,6,8,9,5,6,6,7,9,1,1,7",2026-09-18 18:18:59
11-11-2019 To 15-11-2019,"3,5,6,4,6,3,5,8,1,9,9,9,7,1,1,5,4,5,0,9,5,2,3,0,2,4,0,6,1,3,8,0,6,8,9,3,8,4,5,9",2026-09-18 18:18:59
18-11-2019 To 22-11-2019,"3,8,0,1,0,1,3,6,1,2,0,3,7,1,2,4,4,8,0,2,8,8,0,0,1,3,5,9,3,4,9,0,2,6,8,6,0,1,3,6",2026-09-18 18:18:59
25-11-2019 To 29-11-2019,"4,6,0,0,3,2,5,6,4,5,9,8,2,4,9,9,5,6,6,7,9,2,8,9,1,0,0,1,3,1,5,7,8,9,0,7,4,2,3,9",2026-09-18 18:18:59
02-12-2019 To 06-12-2019,"5,5,9,9,9,4,6,9,1,3,6,0,2,5,8,9,1,1,6,8,8,1,7,0,1,7,0,8,6,1,2,3,1,2,5,8,0,2,4,4",2026-09-18 18:18:59
09-12-2019 To 13-12-2019,"4,5,0,9,7,2,7,8,2,9,0,1,0,2,2,6,3,7,0,0,2,6,7,9,1,6,0,7,0,2,9,9,1,3,8,2,1,1,4,6",2026-09-18 18:18:59
16-12-2019 To 20-12-2019,"1,4,7,2,2,1,4,7,2,8,8,8,4,7,7,0,3,6,7,6,7,1,7,9,1,4,6,1,6,7,9,0,1,5,7,3,1,3,4,4",2026-09-18 18:18:59
23-12-2019 To 27-12-2019,"1,2,8,1,8,1,8,9,2,3,6,1,5,4,4,7,5,7,0,2,3,2,5,6,1,3,0,4,4,1,5,8,4,7,8,9,9,2,8,9",2026-09-18 18:18:59
30-12-2019 To 03-01-2020,"1,0,0,1,5,3,4,8,1,7,0,8,9,6,6,7,1,5,7,3,8,1,3,4,3,6,9,8,6,7,9,0,3,5,8,6,8,2,8,8",2026-09-18 18:18:59
06-01-2020 To 10-01-2020,"1,7,9,7,2,6,7,9,2,8,9,9,6,7,9,0,1,7,9,7,2,3,9,0,6,0,0,6,0,6,7,7,1,6,9,6,9,2,3,4",2026-09-18 18:18:59
13-01-2020 To 17-01-2020,"1,1,6,8,8,3,7,8,7,8,9,4,6,1,1,4,1,4,7,2,5,2,6,7,1,9,0,0,1,2,3,6,4,6,8,8,9,1,3,5",2026-09-18 18:18:59
20-01-2020 To 24-01-2020,"2,4,7,3,1,2,2,7,4,9,0,3,8,3,6,9,3,4,0,7,7,1,1,5,2,3,8,3,0,1,2,7,1,4,7,2,5,2,3,0",2026-09-18 18:18:59
27-01-2020 To 31-01-2020,"1,3,9,3,6,3,4,9,6,7,7,0,5,4,4,7,1,6,9,6,2,4,8,0,5,7,9,1,5,7,9,9,1,6,7,4,9,2,7,0",2026-09-18 18:18:59
03-02-2020 To 07-02-2020,"2,7,9,8,0,3,7,0,3,5,9,7,6,1,6,9,1,3,0,4,3,3,4,6,3,8,0,1,2,4,9,9,4,5,6,5,3,2,5,6",2026-09-18 18:18:59
10-02-2020 To 14-02-2020,"2,3,6,1,5,3,4,8,2,2,5,9,2,2,4,6,4,9,0,3,7,1,1,5,1,5,7,3,9,5,5,9,5,8,0,3,2,3,9,0",2026-09-18 18:18:59
17-02-2020 To 21-02-2020,"5,6,7,8,1,1,3,7,6,9,9,4,3,3,3,7,3,5,0,8,4,1,5,8,3,6,9,8,4,3,4,7,2,5,0,7,4,7,8,9",2026-09-18 18:18:59
24-02-2020 To 28-02-2020,"5,9,0,4,5,7,8,0,3,4,4,1,2,6,7,9,5,7,9,1,8,1,8,9,1,4,9,4,0,6,6,8,2,0,0,2,4,2,5,7",2026-09-18 18:18:59
02/03/2020 to 06/03/2020,"2,4,8,4,0,1,9,0,3,6,8,7,2,6,7,9,3,4,4,1,7,7,0,0,3,3,8,4,6,4,6,6,1,2,4,7,0,1,9,0",2026-09-18 18:18:59
09/03/2020 to 13/03/2020,"4,4,9,7,1,3,8,0,3,6,7,6,6,1,7,8,2,7,8,7,0,3,8,9",2026-09-18 18:18:59
16/03/2020 to 20/03/2020,"1,3,9,3,0,5,7,8,6,7,0,3,1,5,6,0,1,4,8,3,9,1,2,6,5,7,7,9,8,1,8,9,1,4,6,1,1,3,3,5",2026-09-18 18:18:59
11/05/2020 to 15/05/2020,"2,3,6,1,3,1,4,8,3,5,8,6,1,3,8,0,1,3,0,4,4,3,5,6,3,9,0,2,1,1,2,8,4,5,0,9,3,2,3,8",2026-09-18 18:18:59
18/05/2020 to 22/05/2020,"1,3,6,0,5,7,8,0,2,3,5,0,3,7,8,8,2,4,9,5,5,4,5,6,1,4,7,2,9,2,3,4,2,4,6,2,6,4,6,6",2026-09-18 18:18:59
25/05/2020 to 29/05/2020,"2,6,7,5,4,1,1,2,4,5,8,7,5,2,3,0,1,4,0,5,1,1,1,9,4,9,0,3,7,4,6,7,1,2,8,1,7,3,4,0",2026-09-18 18:18:59
01/06/2020 to 05/06/2020,"6,0,0,6,5,2,6,7,4,7,9,0,5,1,4,0,1,3,4,8,9,1,2,6,2,4,0,6,9,3,7,9,4,4,5,3,2,3,9,0",2026-09-18 18:18:59
08/06/2020 to 12/06/2020,"6,6,0,2,8,3,5,0,3,4,9,6,6,1,5,0,1,5,9,5,9,2,3,4,2,7,0,9,9,1,4,4,2,6,0,8,4,3,4,7",2026-09-18 18:18:59
15/06/2020 to 19/06/2020,"3,8,8,9,6,1,1,4,1,2,0,3,0,1,3,6,1,5,8,4,0,5,7,8,1,1,7,9,9,4,6,9,2,2,4,8,1,4,7,0",2026-09-18 18:18:59
22/06/2020 to 26/06/2020,"1,4,8,3,0,2,8,0,4,7,7,8,2,2,2,8,1,6,7,4,1,2,3,6,1,6,9,6,2,1,4,7,6,9,9,4,4,2,4,8",2026-09-18 18:18:59
29/06/2020 to 03/07/2020,"1,6,7,4,6,3,4,9,1,2,0,3,7,2,6,9,3,4,9,6,4,2,5,7,5,9,0,4,7,5,6,6,1,5,0,6,0,5,7,8",2026-09-18 18:18:59
06/07/2020 to 10/07/2020,"4,5,6,5,5,8,8,9,5,8,9,2,4,5,9,0,5,8,8,1,6,1,1,4,2,3,8,3,0,4,6,0,1,2,5,8,8,3,6,9",2026-09-18 18:18:59
13/07/2020 to 17/07/2020,"1,1,8,0,4,5,9,0,2,8,0,0,2,1,4,7,2,6,9,7,4,6,8,0,2,6,8,6,1,2,9,0,2,4,0,6,7,8,9,0",2026-09-18 18:18:59
20/07/2020 to 24/07/2020,"4,7,0,1,7,2,7,8,2,4,8,4,3,1,5,7,3,7,0,0,1,2,3,6,2,2,6,0,1,3,8,0,2,4,9,5,8,3,7,8",2026-09-18 18:18:59
27/07/2020 to 31/07/2020,"2,3,8,3,5,4,5,6,5,8,0,3,9,1,3,5,6,9,0,5,8,4,7,7,4,8,9,1,8,2,6,0,2,5,9,6,2,1,4,7",2026-09-18 18:18:59
03/08/2020 to 07/08/2020,"6,9,0,5,2,2,3,7,1,3,8,2,3,1,6,6,4,6,9,9,0,1,1,8,7,7,0,4,6,5,5,6,3,4,7,4,1,4,7,0",2026-09-18 18:18:59
10/08/2020 to 14/08/2020,"4,5,6,5,7,2,6,9,6,6,8,0,7,2,6,9,4,4,8,6,5,8,8,9,1,5,0,6,2,1,3,8,4,9,0,3,2,3,4,5",2026-09-18 18:18:59
17/08/2020 to 21/08/2020,"3,9,0,2,5,1,4,0,2,4,9,5,9,4,7,8,1,4,5,0,2,6,8,8,2,6,0,8,5,1,6,8,1,2,5,8,7,2,6,9",2026-09-18 18:18:59
24/08/2020 to 28/08/2020,"1,2,5,8,1,1,0,0,4,6,6,6,6,2,5,9,1,2,8,1,9,2,3,4,4,7,8,9,7,2,5,0,1,4,4,9,3,1,5,7",2026-09-18 18:18:59
31/08/2020 to 04/09/2020,"3,7,8,8,2,3,4,5,2,4,8,4,2,4,8,0,1,2,7,0,0,1,4,5,3,8,0,1,6,1,7,8,1,4,8,3,3,2,4,7",2026-09-18 18:18:59
07/09/2020 to 11/09/2020,"2,5,7,4,9,6,6,7,6,7,8,1,8,2,3,3,4,5,7,6,5,1,4,0,1,2,5,8,6,7,9,0,2,5,0,7,0,4,7,9",2026-09-18 18:18:59
14/09/2020 to 18/09/2020,"1,5,7,3,8,4,5,9,5,7,8,0,0,6,6,8,1,3,8,2,6,3,4,9,1,8,9,8,9,3,7,9,6,8,0,4,4,2,5,7",2026-09-18 18:18:59
21/09/2020 to 25/09/2020,"2,5,9,6,7,4,5,8,2,2,4,8,8,2,6,0,4,0,0,4,9,5,6,8,4,9,9,2,7,3,5,9,3,4,9,6,7,3,6,8",2026-09-18 18:18:59
28/09/2020 to 02/10/2020,"1,4,7,2,1,1,3,7,3,6,0,9,7,4,6,7,6,8,0,4,7,3,5,9,1,4,9,4,3,5,9,9,1,1,4,6,7,2,2,3",2026-09-18 18:18:59
05/10/2020 to 09/10/2020,"1,2,4,7,0,3,3,4,5,8,9,2,0,4,7,9,2,4,7,3,9,2,7,0,2,6,7,5,0,1,4,5,1,2,6,9,5,2,4,9",2026-09-18 18:18:59
12/10/2020 to 16/10/2020,"3,8,8,9,3,1,4,8,4,6,9,9,7,4,5,8,2,4,7,3,1,6,6,9,5,7,8,0,3,2,2,9,2,6,9,7,4,3,3,8",2026-09-18 18:18:59
19/10/2020 to 23/10/2020,"3,6,8,7,6,3,5,8,3,6,0,9,0,5,6,9,7,7,0,4,2,2,3,7,3,3,9,5,2,4,9,9,7,9,0,6,1,2,4,5",2026-09-18 18:18:59
26/10/2020 to 30/10/2020,"3,9,0,2,9,1,9,9,2,5,7,4,5,1,4,0,4,8,9,1,6,1,1,4,1,4,5,0,3,6,7,0,1,5,5,1,0,4,6,0",2026-09-18 18:18:59
02/11/2020 to 06/11/2020,"6,9,9,4,3,4,4,5,4,8,9,1,6,4,6,6,1,2,8,1,8,4,5,9,4,8,0,2,5,2,6,7,2,3,5,0,8,3,6,9",2026-09-18 18:18:59
23/11/2020 to 27/11/2020,"6,7,8,1,3,2,5,6,5,7,0,2,1,1,0,0,2,3,4,9,4,6,8,0,5,7,0,2,3,1,2,0,2,4,5,1,0,3,7,0",2026-09-18 18:18:59
30/11/2020 to 04/12/2020,"6,9,0,5,6,1,5,0,1,3,7,1,5,6,9,0,6,8,8,2,8,2,6,0,3,6,7,6,5,2,4,9,2,4,6,2,5,1,7,7",2026-09-18 18:18:59
07/12/2020 to 11/12/2020,"3,6,0,9,1,1,5,5,1,2,0,3,9,2,3,4,2,4,7,3,9,2,8,9,3,6,0,9,7,2,5,0,1,5,8,4,9,1,2,6",2026-09-18 18:18:59
14/12/2020 to 18/12/2020,"4,7,8,9,7,1,6,0,1,5,7,3,7,1,2,4,2,3,8,3,9,4,7,8,4,9,0,3,1,1,2,8,7,8,0,5,7,4,6,7",2026-09-18 18:18:59
21/12/2020 to 25/12/2020,"5,8,0,3,6,6,0,0,3,4,0,7,4,5,9,0,7,9,9,5,5,1,1,3,3,3,4,0,3,1,6,6,3,4,8,5,1,1,2,8",2026-09-18 18:18:59
28/12/2020 to 01/01/2021,"1,6,0,7,8,1,2,5,4,4,6,4,1,2,4,5,1,1,4,6,3,1,5,7,5,7,9,1,9,4,6,9,4,8,9,1,8,2,7,9",2026-09-18 18:18:59
04/01/2021 to 08/01/2021,"2,6,9,7,3,6,7,0,6,6,0,2,0,1,2,7,2,9,0,1,6,2,4,0,5,7,9,1,3,3,5,5,1,4,9,4,8,3,7,8",2026-09-18 18:18:59
11/01/2021 to 15/01/2021,"1,6,7,4,8,1,2,5,1,4,7,2,0,4,8,8,2,3,4,9,9,1,3,5,4,5,5,4,7,1,3,3,2,5,9,6,0,2,3,5",2026-09-18 18:18:59
18/01/2021 to 12/01/2021,"4,6,0,0,8,4,5,9,1,9,0,0,8,5,6,7,1,2,7,0,1,3,8,0,1,3,7,1,9,4,5,0,2,5,6,3,9,2,8,9",2026-09-18 18:18:59
25/01/2021 to 29/01/2021,"1,4,7,2,0,1,3,6,1,8,8,7,0,4,6,0,3,3,9,5,9,3,8,8,1,4,7,2,4,2,5,7",2026-09-18 18:18:59
01/02/2021 to 05/02/2021,"2,2,8,2,3,2,4,7,5,6,6,7,6,2,6,0,5,8,0,3,7,1,2,4,2,5,8,5,5,4,5,6,1,4,0,5,5,1,6,8",2026-09-18 18:18:59
08/02/2021 to 12/02/2021,"7,9,0,6,9,3,7,9,4,7,0,1,9,6,6,7,1,7,8,6,0,2,3,5,1,2,6,9,8,3,5,0,1,5,0,6,9,4,5,0",2026-09-18 18:18:59
15/02/2020 to 19/02/2021,"4,6,8,8,8,2,7,9,3,8,0,1,2,5,7,0,2,0,0,2,0,2,8,0,2,4,9,5,5,3,5,7,2,6,7,5,3,2,3,8",2026-09-18 18:18:59
22/02/2021 to 26/02/2021,"3,3,6,2,9,1,1,7,3,5,0,8,0,1,9,0,5,7,9,1,8,1,1,6,4,7,7,8,1,1,3,7,2,5,0,7,6,2,4,0",2026-09-18 18:18:59
01/03/2021 to 05/03/2021,"4,8,0,2,9,1,2,6,1,7,8,6,3,1,5,7,1,8,8,7,4,4,0,0,7,8,0,5,4,6,9,9,2,6,0,8,7,2,2,3",2026-09-18 18:18:59
08/03/2021 to 12/03/2021,"6,8,0,4,9,3,7,9,4,8,9,1,1,3,9,9,1,5,6,2,2,5,8,9,4,7,9,0,7,4,5,8,4,5,0,9,9,4,6,9",2026-09-18 18:18:59
15/03/2021 to 19/03/2021,"3,4,9,6,0,2,2,6,3,4,4,1,1,3,8,0,1,2,8,1,3,3,0,0,2,6,7,5,9,5,6,8,2,5,8,5,3,2,4,7",2026-09-18 18:18:59
22/03/2021 to 26/03/2021,"6,9,0,5,3,6,7,0,2,5,6,3,6,4,4,8,1,8,0,9,6,1,7,8,2,5,6,3,9,4,6,9,3,4,5,2,8,2,8,8",2026-09-18 18:18:59
29/03/2021 to 02/04/2021,"2,4,0,6,5,3,3,9,3,7,8,8,0,6,6,8,5,7,0,2,6,6,0,0,3,7,9,9,3,5,8,0",2026-09-18 18:18:59
05/04/2021 to 09/04/2021,"9,9,0,8,1,1,3,7,2,6,8,6,2,1,4,7,1,2,5,8,8,2,6,0,1,2,2,5,9,4,5,0,6,9,0,5,1,4,7,0",2026-09-18 18:18:59
12/04/2021 to 16/04/2021,"4,7,8,9,3,1,4,8,3,4,7,4,2,1,3,8,3,3,8,4,0,1,3,6,1,6,0,7,2,4,8,0,1,3,6,0,1,3,4,4",2026-09-18 18:18:59
